TransacaoID;ClienteID;DataHora;ValorTransacao;Localizacao;Canal;TipoTransacao;Dispositivo;IdadeCliente;CidadeResidencia;EstadoResidencia;DispositivoPreferido;DistanciaKM;TransacoesUltimos10min;TempoContaAbertaDias;VPNDetectada;SuspeitaFraude;Fraude_IA;FraudeConfirmada
8954;105;2025-02-02 20:59:53;515.52;Moura da Mata - SP;Agência;Boleto;iOS;66;Moura da Mata;SP;iOS;0;0;1600;0;Não;;Não
8955;847;2025-01-31 16:24:29;216.09;Correia - PR;App;Transferência;Android;59;Correia;PR;Android;0;0;1960;0;Não;;Não
8956;786;2025-06-05 07:25:07;187.7;Camargo das Pedras - SC;Agência;Transferência;Android;61;Camargo das Pedras;SC;iOS;0;1;589;0;Não;;Não
8957;377;2025-07-20 18:39:57;2687.73;Cassiano de Pastor - SC;App;Boleto;iOS;55;Cassiano de Pastor;SC;iOS;0;1;2890;0;Não;;Não
8958;270;2025-07-03 03:34:16;355.51;Caldeira - PR;App;Cartão;Android;72;Caldeira;PR;Android;0;1;1518;0;Não;;Não
8959;308;2025-03-24 09:19:59;131.31;da Mata - MG;Site;Transferência;iOS;40;da Mata;MG;Android;0;0;58;0;Não;;Não
8960;802;2025-04-10 18:28:32;204.92;Duarte - GO;Agência;Pix;Outro;29;Aparecida do Norte;RS;Android;1378;0;2071;0;Não;;Não
8961;622;2025-04-06 06:09:59;183.26;Cavalcanti da Mata - RJ;Agência;Pix;Android;68;Cavalcanti da Mata;RJ;Android;0;2;2438;0;Não;;Não
8962;806;2025-01-24 17:29:20;344.26;Machado de Siqueira - SC;Site;Pix;Android;78;Pimenta de Sampaio;MG;iOS;318;2;2199;1;Não;;Não
8963;823;2025-04-25 15:49:17;86.51;Costela - SC;Site;Pix;Android;78;Costela;SC;Android;0;4;1872;0;Não;;Não
8964;278;2025-05-10 19:38:30;403.53;Marques Grande - RS;Agência;Boleto;Android;79;Marques Grande;RS;iOS;0;3;1785;0;Não;;Não
8965;845;2025-02-09 06:22:43;10.0;Sampaio - PR;Site;Boleto;iOS;25;Sampaio;PR;Android;0;2;566;0;Não;;Não
8966;69;2025-02-18 08:54:28;159.02;Melo - GO;Site;Pix;iOS;26;Melo;GO;Android;0;0;2182;1;Não;;Não
8967;336;2025-03-22 07:41:31;207.68;Oliveira de Nogueira - PR;Agência;Pix;iOS;54;Oliveira de Nogueira;PR;Android;0;2;3521;0;Não;;Não
8968;27;2025-04-04 08:03:10;74.1;Nunes - RJ;App;Boleto;iOS;63;Nunes;RJ;Android;0;1;2746;0;Não;;Não
8969;112;2025-06-08 04:45:52;382.91;Mendonça - SC;App;Pix;iOS;79;Mendonça;SC;Android;0;4;3493;0;Não;;Não
8970;192;2025-02-23 09:47:54;10.32;da Rocha das Pedras - RS;App;Boleto;Android;44;da Rocha das Pedras;RS;iOS;0;0;3219;0;Não;;Não
8971;369;2025-05-10 08:10:09;341.04;Nogueira - RJ;Agência;Transferência;Android;24;Nogueira;RJ;Android;0;1;1094;0;Não;;Não
8972;246;2025-05-12 00:05:05;158.6;Pereira - RJ;App;Pix;iOS;51;Vargas das Pedras;RS;iOS;1135;1;1341;0;Não;;Não
8973;218;2025-04-27 12:04:14;171.78;Camargo da Mata - GO;App;Transferência;Desktop;49;Camargo da Mata;GO;iOS;0;3;2612;0;Não;;Não
8974;932;2025-03-26 15:39:02;17.56;Carvalho Grande - MG;App;Boleto;iOS;62;Mendes de da Paz;PR;iOS;533;2;262;0;Não;;Não
8975;829;2025-03-30 01:28:38;260.98;das Neves - PR;Agência;Boleto;Android;80;das Neves;PR;iOS;0;0;2306;0;Não;;Não
8976;299;2025-02-27 10:08:35;1060.56;Duarte Verde - MG;App;Boleto;Android;60;Duarte Verde;MG;iOS;0;1;2879;0;Não;;Não
8977;294;2025-06-26 23:42:46;679.01;Albuquerque - SP;Agência;Boleto;iOS;20;Albuquerque;SP;Android;0;4;1206;0;Não;;Não
8978;437;2025-02-03 12:24:10;89.92;Silveira - PR;App;Boleto;iOS;68;Brito de Barros;MG;Android;814;5;34;0;Não;;Não
8979;907;2025-03-29 20:13:06;168.26;da Paz de Rezende - PR;Agência;Transferência;iOS;69;da Paz de Rezende;PR;iOS;0;4;2059;0;Não;;Não
8980;340;2025-03-02 16:30:25;147.72;Fernandes de Correia - PR;Agência;Pix;iOS;46;Fernandes de Correia;PR;Android;0;0;611;0;Não;;Não
8981;18;2025-06-18 20:40:11;303.7;Siqueira de Goiás - RS;App;Transferência;Android;33;Siqueira de Goiás;RS;Android;0;1;323;0;Não;;Não
8982;341;2025-03-18 19:25:47;314.66;Casa Grande Grande - GO;App;Boleto;Android;52;Casa Grande Grande;GO;Android;0;5;583;0;Não;;Não
8983;937;2025-03-10 13:28:04;159.27;Cavalcanti - GO;Site;Cartão;Android;75;Cavalcanti;GO;Android;0;3;1547;0;Não;;Não
8984;261;2025-02-06 20:14:57;10.0;Sá - GO;Agência;Pix;Android;32;Sá;GO;iOS;0;4;3356;0;Não;;Não
8985;406;2025-03-07 18:51:37;230.6;Rodrigues - PR;Site;Pix;Android;68;Rodrigues;PR;iOS;0;2;329;0;Não;;Não
8986;284;2025-02-23 17:02:53;208.84;Vargas da Praia - GO;App;Cartão;Android;81;Vargas da Praia;GO;Android;0;3;1332;0;Não;;Não
8987;503;2025-02-14 02:26:30;346.71;Moreira - SC;App;Boleto;iOS;46;Moreira;SC;Android;0;1;178;0;Não;;Não
8988;22;2025-02-10 08:39:54;132.94;Viana Alegre - GO;App;Transferência;iOS;47;Viana Alegre;GO;Android;0;4;1186;0;Não;;Não
8989;307;2025-05-14 13:54:21;309.87;Vieira - RJ;App;Pix;iOS;55;Vieira;RJ;Android;0;0;1479;0;Não;;Não
8990;585;2025-04-11 04:14:49;97.44;Vieira Alegre - GO;Agência;Boleto;Android;42;Vieira Alegre;GO;iOS;0;3;1432;0;Não;;Não
8991;929;2025-03-04 23:51:01;601.58;Casa Grande - MG;Agência;Cartão;iOS;68;Casa Grande;MG;iOS;0;0;3345;0;Não;;Não
8992;448;2025-03-04 08:06:12;39.44;Moura - RJ;Site;Pix;Android;71;Novaes;RJ;iOS;156;3;823;0;Não;;Não
8993;331;2025-07-06 04:09:07;324.83;Ramos - SC;App;Pix;iOS;40;Ramos;SC;Android;0;2;308;0;Não;;Não
8994;197;2025-06-19 04:14:11;590.59;Fogaça de Peixoto - SC;App;Cartão;Android;54;Fogaça de Peixoto;SC;iOS;0;1;2720;0;Não;;Não
8995;803;2025-05-18 09:16:33;168.6;Costela da Praia - RJ;Agência;Cartão;Android;76;Costela da Praia;RJ;Android;0;5;882;0;Não;;Sim
8996;128;2025-06-08 07:46:21;148.09;Ferreira de da Cunha - SC;App;Cartão;Android;45;Ferreira de da Cunha;SC;iOS;0;4;1087;0;Não;;Não
8997;745;2025-07-08 09:41:43;685.64;Campos - SC;App;Pix;Android;55;Marques do Galho;MG;Android;1113;5;3488;0;Não;;Não
8998;616;2025-03-18 17:30:58;568.74;Jesus do Galho - GO;Agência;Pix;Android;24;Jesus do Galho;GO;iOS;0;4;2585;0;Não;;Não
8999;946;2025-07-16 23:51:59;77.42;Novais do Amparo - RJ;App;Transferência;Android;62;Novais do Amparo;RJ;Android;0;3;1130;0;Não;;Não
9000;520;2025-04-30 06:29:01;146.67;Cassiano - PR;App;Cartão;iOS;58;Cassiano;PR;Android;0;0;1045;0;Não;;Sim
9001;556;2025-02-06 09:47:04;146.6;Costela do Oeste - GO;Agência;Pix;Android;45;Costela do Oeste;GO;Android;0;5;2099;0;Não;;Não
9002;301;2025-03-21 15:58:51;20.16;da Cruz - RJ;App;Pix;Android;50;da Cruz;RJ;Android;0;2;495;0;Não;;Não
9003;611;2025-05-25 08:53:07;428.19;Costela Grande - RS;Site;Boleto;Android;74;Costela Grande;RS;Android;0;3;2147;0;Não;;Não
9004;289;2025-01-26 04:34:17;388.59;Cunha - RJ;Site;Cartão;iOS;84;Cunha;RJ;Android;0;3;351;0;Não;;Não
9005;530;2025-05-08 00:49:14;43.63;Garcia - MG;Site;Cartão;Android;24;Garcia;MG;iOS;0;5;2460;0;Não;;Não
9006;585;2025-01-31 02:25:16;422.37;Vieira Alegre - GO;App;Pix;iOS;42;Vieira Alegre;GO;iOS;0;1;1432;0;Não;;Não
9007;167;2025-05-15 17:14:45;142.46;Viana - RJ;Agência;Cartão;Android;47;Viana;RJ;Android;0;3;97;0;Não;;Não
9008;883;2025-06-21 15:09:26;10.0;Cavalcanti do Campo - SP;App;Transferência;Android;55;Cavalcanti do Campo;SP;Android;0;1;38;0;Não;;Não
9009;373;2025-04-21 14:13:43;10.0;Novais do Amparo - SC;App;Boleto;Android;57;Novais do Amparo;SC;Android;0;0;57;0;Não;;Não
9010;721;2025-04-20 11:12:10;163.16;Guerra Alegre - RS;Agência;Transferência;Android;53;Jesus;PR;iOS;387;2;3242;0;Não;;Não
9011;142;2025-03-09 21:06:53;33.04;Barbosa de Moura - PR;App;Transferência;iOS;29;Barbosa de Moura;PR;Android;0;3;1735;0;Não;;Não
9012;848;2025-01-24 06:09:02;264.18;Campos - RS;Agência;Pix;iOS;85;Campos;RS;Outro;0;0;1286;0;Não;;Sim
9013;647;2025-03-10 18:03:29;127.31;Andrade da Prata - PR;Site;Boleto;iOS;54;Sales;GO;Android;1465;0;1565;0;Não;;Não
9014;604;2025-05-11 18:14:24;68.71;Costela do Campo - RS;Agência;Boleto;iOS;23;Costela do Campo;RS;Android;0;3;3318;0;Não;;Não
9015;504;2025-02-05 04:18:55;41.64;Silveira - MG;App;Pix;Android;84;Silveira;MG;iOS;0;3;1877;0;Não;;Não
9016;72;2025-01-31 00:10:38;804.42;Duarte - SC;App;Transferência;Android;51;Duarte;SC;Android;0;1;3574;1;Não;;Não
9017;395;2025-06-01 00:30:32;784.94;Oliveira Grande - SP;App;Transferência;Android;70;Oliveira Grande;SP;Android;0;1;1304;1;Não;;Não
9018;315;2025-05-25 17:29:27;119.15;Casa Grande do Sul - RJ;Agência;Pix;Android;61;Casa Grande do Sul;RJ;iOS;0;4;211;0;Não;;Não
9019;837;2025-03-05 06:52:30;367.29;Freitas de Barros - RJ;App;Cartão;Android;79;Freitas de Barros;RJ;iOS;0;2;2148;0;Não;;Não
9020;74;2025-03-08 20:05:10;778.5;Sousa do Campo - RS;Site;Transferência;Android;43;Mendonça do Campo;PR;iOS;257;3;1277;1;Não;;Não
9021;137;2025-05-23 04:33:56;369.5;Albuquerque do Norte - MG;Agência;Boleto;Android;37;Albuquerque do Norte;MG;Android;0;3;1155;0;Não;;Não
9022;114;2025-03-30 13:07:11;59.62;Fogaça - SP;Agência;Boleto;Android;83;Fogaça;SP;iOS;0;4;3488;0;Não;;Não
9023;997;2025-04-20 04:55:03;211.0;Aparecida dos Dourados - PR;Site;Boleto;Android;46;Aparecida dos Dourados;PR;iOS;0;5;598;0;Não;;Não
9024;637;2025-06-04 17:49:45;67.65;Teixeira - RJ;Agência;Boleto;Android;37;Teixeira;RJ;Android;0;3;741;0;Não;;Não
9025;979;2025-02-25 02:51:05;157.69;Gonçalves - SP;App;Transferência;Android;42;Gonçalves;SP;Android;0;3;1100;0;Não;;Não
9026;428;2025-03-03 21:39:59;48.24;Gomes dos Dourados - SP;Site;Pix;Android;38;Gomes dos Dourados;SP;iOS;0;5;1810;0;Não;;Não
9027;707;2025-05-10 02:09:25;1054.33;Jesus - PR;App;Transferência;iOS;69;Jesus;PR;Android;0;4;1802;0;Sim;;Não
9028;661;2025-04-29 13:28:09;198.29;Viana da Praia - MG;App;Transferência;Outro;67;Viana de Minas;SP;Android;689;1;1536;0;Não;;Sim
9029;945;2025-06-22 14:33:00;335.94;Caldeira do Amparo - RJ;App;Cartão;Android;47;Caldeira do Amparo;RJ;Android;0;4;1887;0;Não;;Não
9030;175;2025-06-18 01:51:54;37.57;Pimenta - SC;Site;Cartão;iOS;73;da Mota de da Rocha;MG;iOS;1216;0;2985;0;Não;;Não
9031;682;2025-06-09 09:57:09;298.32;da Cunha - RJ;Site;Boleto;iOS;71;da Cunha;RJ;Android;0;3;2722;0;Não;;Não
9032;302;2025-06-18 19:45:32;685.63;Ferreira de Barros - MG;Site;Boleto;Android;42;Ferreira de Barros;MG;Android;0;4;490;0;Não;;Não
9033;125;2025-04-13 13:44:58;14.92;Farias do Oeste - RS;App;Pix;Android;56;Farias do Oeste;RS;Android;0;0;1296;0;Não;;Não
9034;858;2025-03-21 07:27:08;20.67;Sousa de Casa Grande - RS;App;Pix;Android;66;Sousa de Casa Grande;RS;Android;0;2;3353;0;Não;;Não
9035;961;2025-03-22 02:01:28;158.56;Cavalcanti de Pimenta - RS;App;Cartão;Android;46;Cavalcanti de Pimenta;RS;Android;0;1;1231;0;Não;;Não
9036;575;2025-03-18 04:45:00;54.72;Monteiro - SP;Site;Pix;Android;69;Monteiro;SP;iOS;0;4;1331;0;Não;;Não
9037;238;2025-06-21 16:35:42;124.73;da Rocha Grande - RS;Site;Pix;Android;52;da Rocha Grande;RS;Android;0;0;1990;0;Não;;Não
9038;728;2025-06-13 00:32:46;168.2;da Mata - SC;Site;Boleto;iOS;22;da Mata;SC;iOS;0;4;629;0;Não;;Não
9039;461;2025-07-20 22:55:58;830.29;Barros - SC;App;Transferência;Android;51;Barros;SC;Android;0;3;1561;0;Não;;Não
9040;839;2025-01-24 10:46:12;31.36;Moreira - SP;Agência;Cartão;iOS;49;Câmara;SP;Android;90;2;2346;0;Não;;Não
9041;193;2025-05-16 13:32:37;211.81;Rocha - RS;App;Boleto;iOS;59;Rocha;RS;iOS;0;0;1810;0;Não;;Não
9042;450;2025-06-27 10:42:03;72.78;Câmara - SC;Site;Boleto;iOS;64;Câmara;SC;Android;0;5;2056;0;Não;;Não
9043;384;2025-05-12 13:03:46;772.5;Cavalcanti - SP;Site;Cartão;iOS;53;Ribeiro;GO;iOS;596;0;3236;0;Não;;Não
9044;269;2025-04-18 23:27:27;33.57;Vieira das Pedras - RS;Site;Boleto;iOS;23;Barros;MG;Android;1118;4;2183;0;Não;;Não
9045;755;2025-05-19 14:15:44;471.77;Santos do Oeste - PR;Site;Transferência;iOS;68;Santos do Oeste;PR;Android;0;2;2945;0;Não;;Não
9046;96;2025-05-24 00:52:48;11.23;da Mata - SC;App;Transferência;iOS;42;da Mata;SC;Android;0;2;1838;0;Não;;Não
9047;445;2025-06-16 08:55:46;44.53;Viana - SP;App;Transferência;Android;74;Viana;SP;iOS;0;0;2374;0;Não;;Não
9048;862;2025-03-27 10:04:32;258.21;Costa do Galho - RS;App;Cartão;Android;62;Costa do Galho;RS;Android;0;4;2687;1;Não;;Não
9049;819;2025-06-28 22:39:36;324.83;Castro - RJ;App;Pix;iOS;36;Castro;RJ;Android;0;4;2468;0;Não;;Não
9050;84;2025-03-18 18:48:27;34.34;Souza - SC;Site;Pix;iOS;27;Souza;SC;Android;0;4;975;0;Não;;Não
9051;275;2025-03-15 12:42:07;772.93;Pacheco - SP;Agência;Boleto;Android;76;Araújo;PR;Android;660;4;627;0;Não;;Não
9052;681;2025-07-22 08:22:38;272.69;Ramos - RJ;Site;Cartão;Android;63;Ramos;RJ;iOS;0;0;2338;0;Não;;Não
9053;780;2025-04-01 06:52:06;184.64;Moreira - PR;Agência;Pix;Android;55;Moreira;PR;iOS;0;5;1238;0;Não;;Sim
9054;645;2025-04-14 16:46:59;131.15;Siqueira - PR;Agência;Transferência;Android;65;Siqueira;PR;Android;0;2;2337;0;Não;;Não
9055;232;2025-06-10 22:27:55;1197.84;Pimenta - GO;Agência;Transferência;iOS;20;Pimenta;GO;Android;0;0;3608;1;Não;;Não
9056;536;2025-07-22 08:34:19;208.37;Moreira - SC;Agência;Pix;Android;53;Moreira;SC;iOS;0;2;927;0;Não;;Não
9057;599;2025-02-25 10:30:43;232.55;Fernandes - SP;Site;Transferência;Android;75;Abreu de Freitas;SP;Android;67;3;234;0;Não;;Não
9058;51;2025-03-30 19:40:07;133.84;Duarte do Amparo - PR;Agência;Transferência;Android;19;Duarte do Amparo;PR;Desktop;0;3;2953;0;Não;;Não
9059;548;2025-03-09 01:27:05;96.88;Santos de Goiás - MG;Agência;Transferência;Android;38;Santos de Goiás;MG;iOS;0;4;1277;0;Não;;Não
9060;571;2025-07-17 19:57:18;243.99;Fernandes - GO;Site;Cartão;iOS;76;Rodrigues de Siqueira;SP;Android;1256;2;3532;0;Não;;Não
9061;62;2025-06-11 21:17:54;49.76;Siqueira de Nascimento - SC;Site;Boleto;Android;38;Siqueira de Nascimento;SC;Android;0;5;3190;0;Não;;Não
9062;19;2025-04-25 09:46:03;85.03;Fogaça - GO;Agência;Boleto;Desktop;55;Fogaça;GO;Android;0;0;2575;0;Não;;Não
9063;94;2025-02-13 16:56:36;529.4;Duarte do Oeste - GO;Agência;Transferência;Android;61;Duarte do Oeste;GO;Android;0;4;3530;0;Não;;Não
9064;57;2025-01-25 21:44:11;794.58;Teixeira - SC;Site;Pix;Android;51;Teixeira;SC;Android;0;5;3121;0;Não;;Não
9065;886;2025-06-15 09:04:06;1227.36;Pastor - PR;Site;Transferência;Android;76;Pastor;PR;Android;0;5;2226;0;Não;;Não
9066;586;2025-06-22 11:14:16;82.45;Pinto dos Dourados - PR;App;Cartão;iOS;62;Pinto dos Dourados;PR;Android;0;1;3355;0;Não;;Não
9067;206;2025-05-24 18:29:30;142.52;Nascimento - RJ;Site;Cartão;iOS;49;Nascimento;RJ;Android;0;5;2688;0;Não;;Não
9068;670;2025-04-29 00:18:24;109.15;Castro - RJ;Site;Boleto;iOS;50;Castro;RJ;Android;0;3;3421;0;Não;;Não
9069;919;2025-03-13 10:47:49;96.78;Araújo Grande - RJ;Agência;Boleto;Android;82;Araújo Grande;RJ;iOS;0;3;2346;0;Não;;Não
9070;561;2025-06-02 07:52:29;729.59;Alves - MG;App;Cartão;iOS;68;Fogaça de Goiás;SC;iOS;544;5;225;0;Não;;Não
9071;64;2025-07-08 21:56:19;1060.06;da Conceição dos Dourados - RS;Agência;Transferência;iOS;59;da Conceição dos Dourados;RS;Android;0;4;80;0;Não;;Não
9072;46;2025-03-27 18:20:10;344.39;Gonçalves das Flores - GO;App;Boleto;Android;24;Gonçalves das Flores;GO;iOS;0;5;450;0;Não;;Não
9073;53;2025-03-05 10:11:58;40.38;Pacheco de Ramos - GO;Agência;Transferência;Android;52;Pacheco de Ramos;GO;iOS;0;5;2626;0;Não;;Não
9074;433;2025-05-24 03:02:50;102.52;Melo - SP;Agência;Cartão;iOS;79;Melo;SP;iOS;0;1;972;0;Não;;Não
9075;803;2025-07-16 20:46:06;56.97;Borges - MG;App;Transferência;iOS;76;Costela da Praia;RJ;Android;1072;1;882;0;Não;;Sim
9076;579;2025-02-24 22:49:31;221.94;Novais do Sul - RJ;Site;Cartão;iOS;31;Novais do Sul;RJ;Android;0;1;1785;0;Não;;Não
9077;822;2025-02-09 03:15:25;35.04;da Paz da Mata - PR;App;Transferência;Android;35;da Paz da Mata;PR;Android;0;3;1365;0;Não;;Não
9078;902;2025-06-09 08:49:09;954.75;Vasconcelos - MG;App;Boleto;Android;60;Vasconcelos;MG;Android;0;4;2386;0;Não;;Não
9079;247;2025-04-27 15:15:11;105.52;Garcia de Araújo - RS;Agência;Cartão;Android;45;Garcia de Araújo;RS;Android;0;3;1339;0;Não;;Não
9080;808;2025-02-14 01:41:57;41.46;Costa do Campo - SP;Agência;Cartão;Android;73;Nogueira;RJ;iOS;208;5;3615;0;Não;;Não
9081;578;2025-02-07 02:10:34;308.44;Farias de Minas - SP;App;Transferência;Android;64;Farias de Minas;SP;iOS;0;0;1789;0;Não;;Não
9082;430;2025-06-02 06:56:35;242.07;Mendonça da Mata - PR;Agência;Boleto;Android;72;Mendonça da Mata;PR;Android;0;1;1025;0;Não;;Não
9083;87;2025-05-18 21:28:42;486.02;da Rosa - SP;Site;Cartão;iOS;78;Cunha;RJ;iOS;1125;5;3214;0;Não;;Não
9084;30;2025-05-01 16:25:10;10.0;Borges - SC;Site;Cartão;Android;39;Borges;SC;Android;0;0;2987;0;Não;;Não
9085;960;2025-03-19 07:27:38;21.37;Rezende - PR;Agência;Cartão;iOS;36;Rezende;PR;iOS;0;1;2136;0;Não;;Não
9086;886;2025-02-18 02:53:14;400.99;Pastor - PR;App;Transferência;iOS;76;Pastor;PR;Android;0;3;2226;0;Não;;Não
9087;684;2025-03-27 12:50:40;80.91;Sousa - SC;Agência;Boleto;Android;26;Sousa;SC;iOS;0;5;2229;0;Não;;Não
9088;255;2025-03-23 14:08:22;61.18;Abreu - RJ;App;Cartão;Android;49;Abreu;RJ;Android;0;1;3438;0;Não;;Não
9089;414;2025-04-22 02:14:06;221.6;Ribeiro - RS;Site;Pix;Android;30;Ribeiro;RS;Android;0;0;682;0;Não;;Não
9090;349;2025-07-16 07:51:12;376.44;Moura - PR;Agência;Boleto;Android;59;da Rocha do Amparo;SC;Android;501;3;1026;0;Não;;Não
9091;221;2025-02-23 20:53:45;529.76;Alves - MG;Agência;Pix;Android;48;Alves;MG;iOS;0;4;1802;0;Não;;Não
9092;193;2025-06-20 07:15:33;700.91;Rocha - RS;Site;Pix;Outro;59;Rocha;RS;iOS;0;2;1810;0;Não;;Não
9093;658;2025-05-23 14:54:28;755.1;Cavalcanti - MG;App;Boleto;iOS;75;Cavalcanti;MG;Android;0;5;110;1;Não;;Não
9094;809;2025-03-11 00:51:43;501.98;Farias do Sul - SC;App;Transferência;Android;51;das Neves de Ramos;PR;Android;933;5;1499;0;Não;;Não
9095;727;2025-07-03 15:22:00;63.27;Vieira de Pires - MG;Site;Pix;iOS;64;Vieira de Pires;MG;Android;0;4;1569;1;Não;;Não
9096;565;2025-02-14 17:01:27;374.22;das Neves de Goiás - SP;Site;Transferência;Desktop;33;das Neves de Goiás;SP;Android;0;5;2038;0;Não;;Não
9097;160;2025-05-16 03:04:01;233.81;Cirino - PR;App;Transferência;Android;40;Cirino;PR;iOS;0;2;1361;0;Não;;Não
9098;311;2025-05-19 02:15:57;345.29;Moura do Norte - PR;Site;Pix;Desktop;34;Moura do Norte;PR;Android;0;5;3558;1;Não;;Não
9099;801;2025-07-15 11:21:24;58.52;Castro do Sul - RS;App;Transferência;Android;57;Castro do Sul;RS;iOS;0;2;95;0;Não;;Não
9100;920;2025-06-16 19:36:23;234.19;Peixoto de Minas - SP;Site;Transferência;Android;37;Mendes;RJ;Android;373;1;1344;0;Não;;Sim
9101;72;2025-04-25 05:22:13;10.0;Duarte - SC;App;Pix;Android;51;Duarte;SC;Android;0;1;3574;0;Não;;Não
9102;871;2025-01-26 00:20:11;601.57;da Cunha de Cassiano - GO;Agência;Pix;Android;78;Aparecida do Amparo;SP;Android;407;5;2791;0;Não;;Não
9103;183;2025-02-06 08:52:58;168.07;Barbosa - PR;App;Transferência;iOS;33;Barbosa;PR;iOS;0;4;1231;0;Não;;Não
9104;419;2025-06-20 04:35:23;918.45;Campos do Norte - RS;App;Transferência;Desktop;85;Campos do Norte;RS;iOS;0;4;2319;0;Não;;Não
9105;20;2025-03-06 01:28:19;164.44;Melo - SC;Site;Cartão;Desktop;64;Melo;SC;Android;0;0;788;0;Não;;Não
9106;36;2025-03-18 16:40:56;10.82;Araújo - RJ;Site;Boleto;iOS;69;Silva;MG;iOS;639;1;272;0;Não;;Não
9107;305;2025-03-07 07:06:08;308.79;Fogaça - SC;Site;Transferência;Android;85;Fogaça;SC;iOS;0;4;1160;0;Não;;Não
9108;973;2025-06-30 05:12:06;212.37;Farias - SC;Site;Pix;Android;25;Farias;SC;iOS;0;5;1691;0;Não;;Não
9109;284;2025-07-03 02:35:08;615.77;Vargas da Praia - GO;Site;Cartão;Android;81;Vargas da Praia;GO;Android;0;3;1332;0;Não;;Não
9110;883;2025-06-08 01:00:35;295.09;Cavalcanti do Campo - SP;Site;Pix;Android;55;Cavalcanti do Campo;SP;Android;0;3;38;0;Não;;Não
9111;399;2025-01-29 12:17:15;69.26;Rios - SC;App;Transferência;Outro;34;Rios;SC;iOS;0;2;2418;0;Não;;Não
9112;487;2025-07-03 11:52:29;419.62;Novais do Sul - SC;Agência;Pix;Desktop;44;Novais do Sul;SC;Android;0;5;885;0;Não;;Não
9113;289;2025-05-20 11:06:28;105.23;Cunha - RJ;Agência;Pix;Android;84;Cunha;RJ;Android;0;2;351;0;Não;;Não
9114;286;2025-07-21 21:12:21;209.79;Souza do Campo - GO;Agência;Pix;Android;63;Souza do Campo;GO;Android;0;1;1059;1;Não;;Não
9115;842;2025-04-01 22:20:03;57.69;da Cruz Alegre - RS;App;Pix;iOS;37;da Cruz Alegre;RS;iOS;0;3;2829;0;Não;;Não
9116;228;2025-03-26 23:55:17;134.72;Pimenta - MG;App;Transferência;Android;70;Costa;MG;Android;79;5;2223;0;Não;;Não
9117;305;2025-07-06 23:40:44;121.03;Fogaça - SC;Site;Boleto;Android;85;Fogaça;SC;iOS;0;5;1160;0;Não;;Não
9118;851;2025-04-06 13:35:01;388.9;Montenegro - SC;Agência;Transferência;Android;51;Montenegro;SC;Android;0;0;1984;0;Não;;Não
9119;51;2025-03-16 06:34:53;223.71;Duarte do Amparo - PR;Site;Boleto;Android;19;Duarte do Amparo;PR;Desktop;0;1;2953;0;Não;;Não
9120;653;2025-05-13 02:09:05;738.44;da Costa - GO;Agência;Boleto;iOS;84;da Costa;GO;Android;0;3;511;0;Não;;Não
9121;224;2025-06-05 05:44:39;345.06;Farias - SC;App;Pix;Android;58;Farias;SC;Android;0;0;331;0;Não;;Não
9122;395;2025-04-01 23:13:30;231.06;Oliveira Grande - SP;Site;Transferência;iOS;70;Oliveira Grande;SP;Android;0;2;1304;0;Não;;Não
9123;489;2025-02-03 17:01:29;1569.43;Garcia - GO;Agência;Transferência;Outro;36;Garcia;GO;Desktop;0;2;2442;0;Não;;Não
9124;429;2025-06-15 06:16:52;584.76;Rios - SC;Agência;Transferência;Android;62;Rios;SC;Android;0;3;1226;0;Não;;Não
9125;824;2025-03-09 18:53:40;919.05;Azevedo - SC;Agência;Pix;iOS;37;Azevedo;SC;Android;0;1;2112;0;Não;;Não
9126;403;2025-05-13 20:14:17;484.16;Camargo - GO;Agência;Boleto;Android;36;Farias Verde;RS;Android;224;1;3568;0;Não;;Não
9127;166;2025-02-28 15:05:23;115.55;Farias de Silveira - MG;Agência;Boleto;Android;76;Farias de Silveira;MG;iOS;0;5;1251;0;Não;;Não
9128;894;2025-06-27 16:47:04;47.65;Brito - RJ;Agência;Boleto;Android;42;Brito;RJ;Android;0;5;2503;0;Não;;Não
9129;409;2025-03-17 17:35:08;584.77;da Conceição de Sampaio - GO;App;Boleto;Android;80;da Conceição de Sampaio;GO;iOS;0;4;2217;0;Não;;Não
9130;636;2025-02-10 04:46:46;49.07;Sales - SC;App;Boleto;Android;34;Sales;SC;Android;0;4;1544;0;Não;;Não
9131;575;2025-02-13 18:47:30;154.79;Monteiro - SP;Site;Pix;Outro;69;Monteiro;SP;iOS;0;2;1331;0;Não;;Não
9132;610;2025-07-02 15:37:52;57.12;Alves - RJ;Agência;Cartão;Android;23;Alves;RJ;iOS;0;3;2899;0;Não;;Não
9133;469;2025-04-03 20:30:49;739.73;Rios - SP;App;Pix;iOS;81;Rios;SP;Android;0;2;399;0;Não;;Não
9134;784;2025-06-18 04:30:42;10.0;Teixeira - RS;App;Pix;iOS;38;Teixeira;RS;Android;0;3;1703;0;Não;;Não
9135;605;2025-03-03 12:07:19;319.67;Pastor do Amparo - MG;Agência;Cartão;iOS;42;Pastor do Amparo;MG;Android;0;2;2479;0;Não;;Não
9136;115;2025-05-19 22:57:48;204.66;Siqueira de Andrade - SP;Site;Boleto;Outro;41;Siqueira de Andrade;SP;iOS;0;0;2438;0;Não;;Não
